,user_id,team,feedback,prompt_type,prompt_description,device,has_location,tasks_performed_day,team_prompts,goalsetting,dist,floor_div,diff_in_time,month_diff,user_id_0,user_id_1,user_id_2,user_id_3,user_id_4,user_id_5,user_id_6,user_id_7,prompt_description_0,prompt_description_1,prompt_description_2,prompt_type_0,device_0,device_1,device_2
9471,88,10,0,task,turn on airco,airco,1,1,1744,1.0,25.35,2,18845,2,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
9472,12,13,0,task,turn off computer,computer,1,0,-1,0.0,64.69,3,18631,5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9473,53,2,0,question,check lightning,lightning,1,0,306,0.20323785803237832,27.45,3,18686,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9474,91,2,1,question,check weather,no_device,0,0,990,0.6575342465753546,2.95,0,18833,1,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
9475,47,7,1,question,check heating,heating,1,0,-1,0.0,89.67,1,18846,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9476,84,13,1,task,turn off lightning,lightning,1,0,-1,0.0,83.87,1,18646,5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
9477,26,1,0,question,check window,window,1,0,-1,0.0,64.25,5,18781,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9478,73,13,0,task,turn off window,window,1,0,-1,0.0,17.95,2,18911,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
9479,20,14,1,question,check weather,no_device,0,0,317,0.21054379410543766,5.81,0,18794,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
9480,93,9,0,task,turn off heating,heating,1,0,-1,0.0,76.31,3,18683,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
9481,63,12,0,question,check lightning,lightning,1,1,1030,0.6841012868410272,6.18,3,18792,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9482,34,5,1,question,check window,window,1,0,-1,0.0,19.96,5,18659,4,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9483,74,15,0,question,check heating,heating,1,0,-1,0.0,9.54,6,18814,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9484,7,12,1,question,check heating,heating,1,1,1199,0.7963470319634939,39.02,2,18815,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9485,56,12,0,task,turn off airco,airco,1,0,1169,0.7764217517642394,30.94,5,18810,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
9486,8,12,1,task,turn off computer,computer,1,1,2064,1.0,45.41,5,18954,5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9487,37,6,1,question,check heating,heating,1,1,1321,0.8773765047737953,29.21,2,18898,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9488,97,10,0,task,turn off window,window,1,0,2159,1.0,83.06,3,18894,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
9489,31,1,1,task,turn off airco,airco,1,0,-1,0.0,29.4,0,18637,5,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
9490,57,10,0,task,turn on window,window,1,2,2716,1.0,22.6,5,18964,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
9491,62,12,0,task,turn off computer,computer,1,0,1797,1.0,13.18,1,18908,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9492,37,6,1,task,turn on heating,heating,1,0,1356,0.9006226650062588,6.98,0,18905,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.0,4.0,1.0,-2.0,-3.0,1.0,-1.0
9493,1,10,1,task,turn off airco,airco,1,1,2258,1.0,63.63,2,18908,4,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
9494,7,12,1,question,check lightning,lightning,1,0,1500,0.99626400996268,19.67,1,18857,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9495,49,10,1,question,check lightning,lightning,1,1,2405,1.0,28.56,1,18925,4,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9496,66,8,0,question,check airco,airco,1,0,1184,0.7863843918638667,13.36,1,18808,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
9497,7,12,1,question,check weather,no_device,0,0,2018,1.0,7.16,0,18946,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
9498,22,14,1,task,turn off computer,computer,1,0,181,0.12021585720215842,35.17,6,18723,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9499,64,3,0,question,check window,window,1,0,-1,0.0,14.83,1,18800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9500,17,10,1,question,check heating,heating,1,0,1262,0.8381901203819282,26.86,1,18788,0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9501,42,6,1,question,check window,window,1,1,1556,1.0,14.17,4,18940,5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9502,15,14,0,question,check lightning,lightning,1,0,295,0.19593192195931897,12.41,4,18783,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9503,66,8,0,task,turn off computer,computer,1,0,1906,1.0,47.63,1,18917,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9504,87,11,1,task,turn on lightning,lightning,1,1,-1,0.0,9.28,5,18762,1,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
9505,18,3,1,question,check weather,no_device,0,3,-1,0.0,5.08,0,18672,4,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
9506,14,0,1,question,check airco,airco,1,0,1181,0.7843918638439412,20.22,0,18838,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
9507,14,0,1,question,check heating,heating,1,0,1550,1.0,20.22,1,18906,4,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9508,86,1,0,question,check airco,airco,1,0,-1,0.0,31.48,1,18665,4,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
9509,21,4,0,question,check weather,no_device,0,1,1843,1.0,17.64,0,18986,6,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
9510,50,8,0,task,turn on lightning,lightning,1,0,757,0.5027812370278119,20.05,2,18745,2,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
9511,34,5,1,task,turn off heating,heating,1,1,-1,0.0,19.96,3,18644,5,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
9512,72,8,0,question,check window,window,1,0,2253,1.0,55.56,4,18972,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9513,39,7,0,task,turn off computer,computer,1,0,-1,0.0,42.29,0,18835,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9514,80,4,0,question,check computer,computer,1,1,981,0.6515566625155783,21.54,0,18822,1,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
9515,20,14,1,question,check window,window,1,0,266,0.17667081776670795,5.81,4,18767,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9516,40,14,0,task,turn on window,window,1,0,678,0.45031133250311267,22.81,3,18970,6,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
9517,59,4,1,task,turn off window,window,1,0,119,0.07903694479036937,49.09,2,18649,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
9518,44,2,1,question,check window,window,1,0,864,0.573848069738486,8.4,2,18809,1,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9519,32,3,0,task,turn off window,window,1,0,-1,0.0,26.38,1,18880,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
9520,39,7,0,question,check heating,heating,1,0,-1,0.0,42.29,3,18990,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9521,5,5,1,task,turn on airco,airco,1,0,-1,0.0,11.55,5,18764,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
9522,86,1,0,question,check heating,heating,1,0,-1,0.0,31.48,7,18845,2,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9523,43,7,1,question,check heating,heating,1,0,-1,0.0,22.96,3,18716,3,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9524,99,11,0,task,turn on window,window,1,0,-1,0.0,59.47,1,18915,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
9525,74,15,0,question,check computer,computer,1,0,-1,0.0,16.8,3,18946,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
9526,92,3,0,question,check heating,heating,1,1,-1,0.0,27.01,0,18879,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9527,40,14,0,question,check lightning,lightning,1,0,723,0.4801992528019918,2.73,7,18992,6,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9528,65,1,1,question,check window,window,1,0,-1,0.0,55.56,7,18723,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9529,26,1,0,task,turn off window,window,1,0,-1,0.0,64.25,7,18802,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
9530,31,1,1,question,check weather,no_device,0,0,-1,0.0,7.12,0,18687,3,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
9531,81,12,0,task,turn off lightning,lightning,1,0,754,0.5007887090078864,31.52,0,18748,1,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
9532,2,6,0,task,turn off airco,airco,1,0,563,0.3739310917393104,87.75,2,18745,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
9533,80,4,0,question,check computer,computer,1,0,1766,1.0,41.89,4,18967,6,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
9534,85,0,1,task,turn off heating,heating,1,0,153,0.10161892901618917,40.69,5,18652,5,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
9535,92,3,0,task,turn off airco,airco,1,0,-1,0.0,47.01,2,18962,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
9536,66,8,0,question,check weather,no_device,0,1,1657,1.0,11.71,0,18881,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
9537,60,12,1,question,check heating,heating,1,0,21,0.013947696139476967,66.82,2,18632,5,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9538,24,8,0,task,turn off airco,airco,1,0,1199,0.7963470319634939,14.33,3,18810,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
9539,61,10,1,question,check computer,computer,1,2,2948,1.0,47.55,1,18988,6,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
9540,40,14,0,question,check computer,computer,1,0,81,0.053798256537982515,21.12,5,18670,4,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
9541,0,11,1,task,turn on lightning,lightning,1,0,-1,0.0,40.53,4,18909,4,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
9542,7,12,1,question,check computer,computer,1,0,1874,1.0,19.67,6,18922,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
9543,17,10,1,question,check airco,airco,1,1,260,0.1726857617268574,26.86,4,18660,4,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
9544,19,2,0,question,check lightning,lightning,1,0,352,0.23378995433789923,49.25,3,18694,3,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9545,35,11,0,task,turn off lightning,lightning,1,0,-1,0.0,7.49,2,18657,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
9546,94,11,0,question,check lightning,lightning,1,0,-1,0.0,52.91,5,18914,4,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9547,58,7,1,task,turn off computer,computer,1,0,-1,0.0,53.14,1,18788,0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9548,99,11,0,task,turn off heating,heating,1,0,-1,0.0,2.76,2,18748,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
9549,83,3,0,task,turn off airco,airco,1,0,-1,0.0,54.36,3,18755,1,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
9550,11,10,0,question,check window,window,1,0,1038,0.6894146948941617,46.47,1,18758,1,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9551,51,0,0,task,turn off heating,heating,1,0,1552,1.0,58.13,6,18906,4,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
9552,37,6,1,question,check lightning,lightning,1,1,1327,0.8813615608136461,13.31,3,18899,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9553,99,11,0,task,turn off lightning,lightning,1,0,-1,0.0,59.47,0,18896,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
9554,17,10,1,question,check airco,airco,1,0,2446,1.0,26.86,1,18930,4,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
9555,95,6,0,question,check window,window,1,0,1355,0.899958488999617,34.39,2,18904,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9556,88,10,0,question,check heating,heating,1,0,938,0.6229970942299803,25.35,1,18746,2,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9557,41,12,0,task,turn off airco,airco,1,0,1347,0.8946450809464824,69.95,2,18838,1,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
9558,10,0,0,task,turn on lightning,lightning,1,0,1613,1.0,58.31,5,18918,4,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
9559,66,8,0,task,turn on window,window,1,0,2239,1.0,11.71,2,18969,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
9560,23,9,0,question,check airco,airco,1,1,-1,0.0,89.81,3,18917,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
9561,63,12,0,question,check weather,no_device,0,0,2008,1.0,6.18,0,18944,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
9562,15,14,0,task,turn off window,window,1,0,374,0.24840182648401793,64.1,7,18822,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
9563,73,13,0,question,check heating,heating,1,0,-1,0.0,45.21,0,18964,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.0,-4.0,-2.0,-3.0,1.0,-1.0
9564,98,4,1,task,turn off airco,airco,1,0,232,0.15408883354088815,39.94,3,18674,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,5.0,4.0,-2.0,-1.0,2.0,0.0
9565,61,10,1,task,turn off computer,computer,1,0,2596,1.0,66.92,1,18948,5,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9566,3,4,0,question,check airco,airco,1,0,695,0.4616023246160226,89.18,0,18768,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
9567,65,1,1,task,turn on lightning,lightning,1,1,-1,0.0,38.41,3,18679,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
9568,21,4,0,question,check window,window,1,1,606,0.402490660024906,17.67,4,18752,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9569,10,0,0,task,turn off window,window,1,0,205,0.13615608136156065,27.52,0,18660,4,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
9570,71,0,0,task,turn off lightning,lightning,1,0,398,0.26434205064342015,28.24,3,18698,3,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
9571,82,7,0,question,check window,window,1,0,-1,0.0,52.45,2,18795,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9572,9,6,0,question,check window,window,1,1,929,0.617019510170204,42.74,1,18822,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9573,86,1,0,task,turn on window,window,1,0,-1,0.0,27.48,3,18881,3,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,2.0,-2.0,-2.0,0.0,0.0
9574,33,2,1,task,turn on airco,airco,1,0,301,0.19991697799916952,42.77,1,18685,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
9575,30,13,1,question,check window,window,1,0,-1,0.0,43.15,1,18883,3,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9576,20,14,1,task,turn on airco,airco,1,0,11,0.00730593607305936,66.51,7,18636,5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,5.0,2.0,-2.0,-1.0,2.0,0.0
9577,78,13,0,question,check lightning,lightning,1,0,-1,0.0,62.91,6,18742,2,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9578,11,10,0,question,check lightning,lightning,1,0,1798,1.0,49.99,5,18851,2,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9579,83,3,0,task,turn off lightning,lightning,1,0,-1,0.0,10.2,6,18842,2,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
9580,87,11,1,question,check airco,airco,1,0,-1,0.0,20.16,0,18928,4,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
9581,4,4,0,task,turn off heating,heating,1,0,1021,0.6781237027812509,18.65,0,18828,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.0,3.0,-2.0,-3.0,1.0,-1.0
9582,51,0,0,question,check computer,computer,1,1,828,0.5499377334993807,26.22,3,18774,1,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
9583,80,4,0,task,turn off computer,computer,1,0,685,0.454960564549605,21.54,4,18767,1,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9584,74,15,0,task,turn on lightning,lightning,1,0,-1,0.0,54.82,2,18878,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
9585,72,8,0,task,turn off computer,computer,1,0,1279,0.849481112494839,38.83,1,18821,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9586,91,2,1,task,turn off computer,computer,1,0,1670,1.0,2.95,1,18976,6,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9587,9,6,0,task,turn on lightning,lightning,1,0,847,0.5625570776255752,7.23,0,18805,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,-2.0,-5.0,0.0,-2.0
9588,5,5,1,question,check window,window,1,1,-1,0.0,31.71,1,18647,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.0,-3.0,-2.0,-2.0,0.0,0.0
9589,50,8,0,question,check lightning,lightning,1,2,298,0.19792444997924424,20.05,2,18674,4,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9590,73,13,0,question,check airco,airco,1,0,-1,0.0,78.54,3,18638,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,2.0,0.0
9591,51,0,0,task,turn off computer,computer,1,0,1728,1.0,43.02,4,18942,5,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-4.0,8.0,3.0,-2.0,-2.0,5.0,-1.0
9592,23,9,0,question,check lightning,lightning,1,0,-1,0.0,89.81,2,18991,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-5.0,1.0,-5.0,-2.0,-5.0,0.0,-2.0
9593,45,8,1,question,check weather,no_device,0,0,2080,1.0,8.29,0,18945,5,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,-3.0,-2.0,-1.0,4.0,-2.0
9594,56,12,0,task,turn off window,window,1,1,809,0.5373183893731862,22.82,4,18757,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0,3.0,4.0,-2.0,-2.0,0.0,0.0
9595,10,0,0,task,turn off lightning,lightning,1,1,1790,1.0,15.84,0,18954,5,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
9596,21,4,0,task,turn off lightning,lightning,1,0,795,0.5280199252802008,45.23,1,18786,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
9597,64,3,0,task,turn off lightning,lightning,1,1,-1,0.0,42.64,0,18980,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,3.0,2.0,-2.0,-5.0,0.0,-2.0
9598,86,1,0,question,check computer,computer,1,0,-1,0.0,13.0,2,18758,1,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,6.0,-4.0,-2.0,-2.0,5.0,-1.0
